n_tokens,n_tokens_entity,n_tokens_cat,n_tokens_entity_cat,entity,cat,p_y,p_y_x,p_xy,h_xy,pmi,npmi
58944,309,541,7,simone,tentat,0.009178203040173725,0.022653721682847898,0.00011875678610206297,13.039702424033731,0.903492712926065,0.06928783215641639
58944,309,597,2,simone,certain,0.010128257328990227,0.006472491909385114,3.393051031487514e-05,14.847057346091335,-0.44776809011542346,-0.030158709546124558
58944,309,1058,3,simone,money,0.017949239956568948,0.009708737864077669,5.0895765472312706e-05,14.262094845370179,-0.6145214810329018,-0.04308774325900591
58944,309,137,0,simone,friend,0.002324239956568947,0.0,0.0,0.0,0.0,0.0
58944,309,2801,3,simone,achieve,0.04751967969598263,0.009708737864077669,5.0895765472312706e-05,14.262094845370179,-1.5881176438747657,-0.11135234066896611
58944,309,506,2,simone,negate,0.00858441910966341,0.006472491909385114,3.393051031487514e-05,14.847057346091335,-0.28238764601028704,-0.019019772028066487
58944,309,745,9,simone,anger,0.012639115092290988,0.02912621359223301,0.0001526872964169381,12.677132344649022,0.8348422016738931,0.0658541836574166
58944,309,157,0,simone,anx,0.002663545059717698,0.0,0.0,0.0,0.0,0.0
58944,311,2601,30,tiktok,posemo,0.04412662866449511,0.09646302250803858,0.000508957654723127,10.940166750482817,0.7820963236492484,0.0714885194610706
58944,311,1259,4,tiktok,negemo,0.021359256243213897,0.012861736334405145,6.786102062975027e-05,13.847057346091335,-0.5072284654887119,-0.03663077669219658
58944,311,162,2,tiktok,they,0.002748371335504886,0.006430868167202572,3.393051031487514e-05,14.847057346091335,0.8501010527633058,0.05725720814213094
58944,311,431,8,tiktok,we,0.0073120249728555915,0.02572347266881029,0.00013572204125950055,12.847057346091335,1.2578836590118327,0.0979122008352005
