date,cat,count,n,freq
2021-01-16,friend,0,229,0.0
2021-01-16,achieve,10,229,0.043668122270742356
2021-01-16,negate,0,229,0.0
2021-01-16,anger,0,229,0.0
2021-01-16,anx,0,229,0.0
2021-01-15,posemo,15,242,0.06198347107438017
2021-01-15,negemo,1,242,0.004132231404958678
2021-01-15,they,2,242,0.008264462809917356
2021-01-15,we,1,242,0.004132231404958678
2021-01-15,tentat,1,242,0.004132231404958678
2021-01-15,certain,1,242,0.004132231404958678
2021-01-15,money,11,242,0.045454545454545456
2021-01-15,friend,2,242,0.008264462809917356
2021-01-15,achieve,17,242,0.07024793388429752
2021-01-15,negate,0,242,0.0
2021-01-15,anger,0,242,0.0
2021-01-15,anx,1,242,0.004132231404958678
2021-01-14,posemo,4,135,0.02962962962962963
2021-01-14,negemo,0,135,0.0
2021-01-14,they,0,135,0.0
2021-01-14,we,1,135,0.007407407407407408
2021-01-14,tentat,1,135,0.007407407407407408
2021-01-14,certain,0,135,0.0
2021-01-14,money,1,135,0.007407407407407408
2021-01-14,friend,0,135,0.0
2021-01-14,achieve,5,135,0.037037037037037035
2021-01-14,negate,3,135,0.022222222222222223
2021-01-14,anger,0,135,0.0
2021-01-14,anx,0,135,0.0
2021-01-13,posemo,4,210,0.01904761904761905
2021-01-13,negemo,1,210,0.004761904761904762
2021-01-13,they,0,210,0.0
2021-01-13,we,0,210,0.0
2021-01-13,tentat,1,210,0.004761904761904762
2021-01-13,certain,0,210,0.0
2021-01-13,money,1,210,0.004761904761904762
2021-01-13,friend,0,210,0.0
2021-01-13,achieve,12,210,0.05714285714285714
2021-01-13,negate,0,210,0.0
2021-01-13,anger,0,210,0.0
2021-01-13,anx,0,210,0.0
2021-01-12,money,0,190,0.0
2021-01-12,posemo,7,190,0.03684210526315789
2021-01-12,they,0,190,0.0
2021-01-12,we,0,190,0.0
2021-01-12,tentat,4,190,0.021052631578947368
2021-01-12,certain,0,190,0.0
2021-01-12,negemo,5,190,0.02631578947368421
2021-01-12,friend,0,190,0.0
2021-01-12,negate,2,190,0.010526315789473684
2021-01-12,anger,0,190,0.0
2021-01-12,achieve,12,190,0.06315789473684211
2021-01-12,anx,0,190,0.0
2021-01-11,money,6,177,0.03389830508474576
2021-01-11,negemo,0,177,0.0
2021-01-11,they,0,177,0.0
2021-01-11,we,1,177,0.005649717514124294
2021-01-11,tentat,2,177,0.011299435028248588
2021-01-11,certain,3,177,0.01694915254237288
2021-01-11,posemo,6,177,0.03389830508474576
2021-01-11,friend,0,177,0.0
2021-01-11,achieve,14,177,0.07909604519774012
2021-01-11,negate,1,177,0.005649717514124294
2021-01-11,anger,0,177,0.0
2021-01-11,anx,0,177,0.0
2021-01-10,posemo,1,98,0.01020408163265306
2021-01-10,negemo,0,98,0.0
2021-01-10,they,1,98,0.01020408163265306
2021-01-10,we,0,98,0.0
2021-01-10,tentat,0,98,0.0
2021-01-10,certain,0,98,0.0
2021-01-10,money,7,98,0.07142857142857142
2021-01-10,friend,0,98,0.0
2021-01-10,achieve,7,98,0.07142857142857142
2021-01-10,negate,1,98,0.01020408163265306
2021-01-10,anger,0,98,0.0
2021-01-10,anx,0,98,0.0
2021-01-09,money,0,118,0.0
2021-01-09,negemo,0,118,0.0
2021-01-09,they,2,118,0.01694915254237288
2021-01-09,we,0,118,0.0
2021-01-09,tentat,0,118,0.0
2021-01-09,certain,1,118,0.00847457627118644
2021-01-09,posemo,8,118,0.06779661016949153
2021-01-09,friend,2,118,0.01694915254237288
2021-01-09,achieve,5,118,0.0423728813559322
2021-01-09,negate,1,118,0.00847457627118644
2021-01-09,anger,0,118,0.0
2021-01-09,anx,0,118,0.0
2021-01-08,posemo,0,147,0.0
2021-01-08,negemo,0,147,0.0
2021-01-08,they,0,147,0.0
2021-01-08,we,0,147,0.0
2021-01-08,tentat,0,147,0.0
2021-01-08,certain,3,147,0.02040816326530612
2021-01-08,money,6,147,0.04081632653061224
2021-01-08,friend,0,147,0.0
2021-01-08,achieve,13,147,0.08843537414965986
2021-01-08,negate,1,147,0.006802721088435374
2021-01-08,anger,0,147,0.0
2021-01-08,anx,0,147,0.0
2021-01-07,posemo,0,129,0.0
2021-01-07,negemo,0,129,0.0
2021-01-07,they,0,129,0.0
2021-01-07,we,1,129,0.007751937984496124
2021-01-07,tentat,1,129,0.007751937984496124
2021-01-07,certain,1,129,0.007751937984496124
2021-01-07,money,0,129,0.0
2021-01-07,friend,0,129,0.0
2021-01-07,achieve,6,129,0.046511627906976744
2021-01-07,negate,1,129,0.007751937984496124
2021-01-07,anger,0,129,0.0
2021-01-07,anx,0,129,0.0
2021-01-06,posemo,0,144,0.0
2021-01-06,negemo,6,144,0.041666666666666664
2021-01-06,they,1,144,0.006944444444444444
2021-01-06,we,0,144,0.0
2021-01-06,tentat,2,144,0.013888888888888888
2021-01-06,certain,1,144,0.006944444444444444
2021-01-06,money,7,144,0.04861111111111111
2021-01-06,friend,0,144,0.0
2021-01-06,achieve,6,144,0.041666666666666664
2021-01-06,negate,4,144,0.027777777777777776
2021-01-06,anger,4,144,0.027777777777777776
2021-01-06,anx,0,144,0.0
2021-01-05,money,2,155,0.012903225806451613
2021-01-05,negemo,1,155,0.0064516129032258064
2021-01-05,they,1,155,0.0064516129032258064
2021-01-05,we,2,155,0.012903225806451613
2021-01-05,tentat,1,155,0.0064516129032258064
2021-01-05,certain,1,155,0.0064516129032258064
2021-01-05,posemo,0,155,0.0
2021-01-05,friend,0,155,0.0
2021-01-05,achieve,0,155,0.0
2021-01-05,negate,2,155,0.012903225806451613
2021-01-05,anger,0,155,0.0
2021-01-05,anx,1,155,0.0064516129032258064
2021-01-04,posemo,4,162,0.024691358024691357
2021-01-04,negemo,1,162,0.006172839506172839
2021-01-04,they,0,162,0.0
2021-01-04,we,1,162,0.006172839506172839
2021-01-04,tentat,0,162,0.0
2021-01-04,certain,2,162,0.012345679012345678
2021-01-04,money,0,162,0.0
2021-01-04,friend,0,162,0.0
2021-01-04,achieve,5,162,0.030864197530864196
2021-01-04,negate,2,162,0.012345679012345678
2021-01-04,anger,0,162,0.0
2021-01-04,anx,0,162,0.0
2021-01-03,posemo,9,132,0.06818181818181818
2021-01-03,negemo,3,132,0.022727272727272728
2021-01-03,they,0,132,0.0
2021-01-03,we,1,132,0.007575757575757576
2021-01-03,tentat,1,132,0.007575757575757576
2021-01-03,certain,3,132,0.022727272727272728
2021-01-03,money,3,132,0.022727272727272728
2021-01-03,friend,0,132,0.0
2021-01-03,achieve,11,132,0.08333333333333333
2021-01-03,negate,4,132,0.030303030303030304
2021-01-03,anger,3,132,0.022727272727272728
2021-01-03,anx,0,132,0.0
2021-01-02,posemo,1,62,0.016129032258064516
2021-01-02,negemo,3,62,0.04838709677419355
2021-01-02,they,0,62,0.0
2021-01-02,we,0,62,0.0
2021-01-02,tentat,0,62,0.0
2021-01-02,certain,0,62,0.0
2021-01-02,money,1,62,0.016129032258064516
2021-01-02,friend,0,62,0.0
2021-01-02,achieve,1,62,0.016129032258064516
2021-01-02,negate,1,62,0.016129032258064516
2021-01-02,anger,1,62,0.016129032258064516
2021-01-02,anx,2,62,0.03225806451612903
2021-01-01,posemo,3,132,0.022727272727272728
2021-01-01,negemo,0,132,0.0
2021-01-01,they,0,132,0.0
2021-01-01,we,0,132,0.0
2021-01-01,tentat,6,132,0.045454545454545456
2021-01-01,certain,0,132,0.0
2021-01-01,money,5,132,0.03787878787878788
2021-01-01,friend,0,132,0.0
2021-01-01,achieve,6,132,0.045454545454545456
2021-01-01,negate,1,132,0.007575757575757576
2021-01-01,anger,0,132,0.0
2021-01-01,anx,0,132,0.0
2020-12-31,posemo,8,178,0.0449438202247191
2020-12-31,negemo,3,178,0.016853932584269662
2020-12-31,they,1,178,0.0056179775280898875
2020-12-31,we,1,178,0.0056179775280898875
2020-12-31,tentat,2,178,0.011235955056179775
2020-12-31,certain,3,178,0.016853932584269662
2020-12-31,money,6,178,0.033707865168539325
2020-12-31,friend,0,178,0.0
2020-12-31,achieve,11,178,0.06179775280898876
2020-12-31,negate,2,178,0.011235955056179775
2020-12-31,anger,3,178,0.016853932584269662
2020-12-31,anx,0,178,0.0
2020-12-30,posemo,2,101,0.019801980198019802
2020-12-30,negemo,1,101,0.009900990099009901
2020-12-30,they,1,101,0.009900990099009901
2020-12-30,we,0,101,0.0
2020-12-30,tentat,2,101,0.019801980198019802
2020-12-30,certain,1,101,0.009900990099009901
2020-12-30,money,0,101,0.0
2020-12-30,friend,0,101,0.0
2020-12-30,achieve,3,101,0.0297029702970297
2020-12-30,negate,1,101,0.009900990099009901
2020-12-30,anger,0,101,0.0
2020-12-30,anx,0,101,0.0
2020-12-29,posemo,3,140,0.02142857142857143
2020-12-29,negemo,6,140,0.04285714285714286
2020-12-29,they,0,140,0.0
2020-12-29,we,3,140,0.02142857142857143
2020-12-29,tentat,0,140,0.0
2020-12-29,certain,1,140,0.007142857142857143
2020-12-29,money,3,140,0.02142857142857143
2020-12-29,friend,0,140,0.0
2020-12-29,achieve,4,140,0.02857142857142857
2020-12-29,negate,2,140,0.014285714285714285
2020-12-29,anger,1,140,0.007142857142857143
2020-12-29,anx,0,140,0.0
2020-12-28,money,3,127,0.023622047244094488
2020-12-28,negemo,4,127,0.031496062992125984
2020-12-28,they,0,127,0.0
2020-12-28,we,2,127,0.015748031496062992
2020-12-28,tentat,2,127,0.015748031496062992
2020-12-28,certain,1,127,0.007874015748031496
2020-12-28,posemo,5,127,0.03937007874015748
2020-12-28,friend,0,127,0.0
2020-12-28,achieve,5,127,0.03937007874015748
2020-12-28,negate,5,127,0.03937007874015748
2020-12-28,anger,3,127,0.023622047244094488
2020-12-28,anx,1,127,0.007874015748031496
2020-12-27,posemo,0,70,0.0
2020-12-27,negemo,0,70,0.0
2020-12-27,they,0,70,0.0
2020-12-27,we,0,70,0.0
2020-12-27,tentat,1,70,0.014285714285714285
2020-12-27,certain,0,70,0.0
2020-12-27,money,0,70,0.0
2020-12-27,friend,0,70,0.0
2020-12-27,achieve,0,70,0.0
2020-12-27,negate,0,70,0.0
2020-12-27,anger,0,70,0.0
2020-12-27,anx,0,70,0.0
2020-12-26,posemo,5,99,0.050505050505050504
2020-12-26,negemo,0,99,0.0
2020-12-26,they,1,99,0.010101010101010102
2020-12-26,we,1,99,0.010101010101010102
2020-12-26,tentat,0,99,0.0
2020-12-26,certain,0,99,0.0
2020-12-26,money,2,99,0.020202020202020204
2020-12-26,friend,0,99,0.0
2020-12-26,achieve,3,99,0.030303030303030304
2020-12-26,negate,1,99,0.010101010101010102
2020-12-26,anger,0,99,0.0
2020-12-26,anx,0,99,0.0
2020-12-25,posemo,8,122,0.06557377049180328
2020-12-25,negemo,2,122,0.01639344262295082
2020-12-25,they,0,122,0.0
2020-12-25,we,1,122,0.00819672131147541
2020-12-25,tentat,3,122,0.02459016393442623
2020-12-25,certain,5,122,0.040983606557377046
2020-12-25,money,1,122,0.00819672131147541
2020-12-25,friend,1,122,0.00819672131147541
2020-12-25,achieve,7,122,0.05737704918032787
2020-12-25,negate,0,122,0.0
2020-12-25,anger,0,122,0.0
2020-12-25,anx,0,122,0.0
2020-12-24,posemo,7,64,0.109375
2020-12-24,negemo,0,64,0.0
2020-12-24,they,0,64,0.0
2020-12-24,we,0,64,0.0
2020-12-24,tentat,0,64,0.0
2020-12-24,certain,1,64,0.015625
2020-12-24,money,1,64,0.015625
2020-12-24,friend,0,64,0.0
2020-12-24,achieve,2,64,0.03125
2020-12-24,negate,0,64,0.0
2020-12-24,anger,0,64,0.0
2020-12-24,anx,0,64,0.0
2020-12-23,posemo,5,99,0.050505050505050504
2020-12-23,negemo,2,99,0.020202020202020204
2020-12-23,they,0,99,0.0
2020-12-23,we,1,99,0.010101010101010102
2020-12-23,tentat,1,99,0.010101010101010102
2020-12-23,certain,2,99,0.020202020202020204
2020-12-23,money,3,99,0.030303030303030304
2020-12-23,friend,0,99,0.0
2020-12-23,achieve,3,99,0.030303030303030304
2020-12-23,negate,1,99,0.010101010101010102
2020-12-23,anger,1,99,0.010101010101010102
2020-12-23,anx,0,99,0.0
2020-12-22,posemo,5,70,0.07142857142857142
2020-12-22,negemo,0,70,0.0
2020-12-22,they,0,70,0.0
2020-12-22,we,0,70,0.0
2020-12-22,tentat,1,70,0.014285714285714285
2020-12-22,certain,0,70,0.0
2020-12-22,money,3,70,0.04285714285714286
2020-12-22,friend,0,70,0.0
2020-12-22,achieve,7,70,0.1
2020-12-22,negate,3,70,0.04285714285714286
2020-12-22,anger,0,70,0.0
2020-12-22,anx,0,70,0.0
2020-12-21,posemo,5,141,0.03546099290780142
2020-12-21,negemo,5,141,0.03546099290780142
2020-12-21,they,0,141,0.0
2020-12-21,we,1,141,0.0070921985815602835
2020-12-21,tentat,1,141,0.0070921985815602835
2020-12-21,certain,1,141,0.0070921985815602835
2020-12-21,money,2,141,0.014184397163120567
2020-12-21,friend,0,141,0.0
2020-12-21,achieve,15,141,0.10638297872340426
2020-12-21,negate,0,141,0.0
2020-12-21,anger,4,141,0.028368794326241134
2020-12-21,anx,1,141,0.0070921985815602835
2020-12-20,posemo,0,76,0.0
2020-12-20,negemo,2,76,0.02631578947368421
2020-12-20,they,0,76,0.0
2020-12-20,we,0,76,0.0
2020-12-20,tentat,0,76,0.0
2020-12-20,certain,3,76,0.039473684210526314
2020-12-20,money,0,76,0.0
2020-12-20,friend,0,76,0.0
2020-12-20,achieve,0,76,0.0
2020-12-20,negate,2,76,0.02631578947368421
2020-12-20,anger,0,76,0.0
2020-12-20,anx,2,76,0.02631578947368421
2020-12-19,posemo,2,123,0.016260162601626018
2020-12-19,negemo,12,123,0.0975609756097561
2020-12-19,they,0,123,0.0
2020-12-19,we,1,123,0.008130081300813009
2020-12-19,tentat,0,123,0.0
2020-12-19,certain,2,123,0.016260162601626018
2020-12-19,money,6,123,0.04878048780487805
2020-12-19,friend,0,123,0.0
2020-12-19,achieve,1,123,0.008130081300813009
2020-12-19,negate,2,123,0.016260162601626018
2020-12-19,anger,5,123,0.04065040650406504
2020-12-19,anx,2,123,0.016260162601626018
2020-12-18,posemo,2,112,0.017857142857142856
2020-12-18,negemo,0,112,0.0
2020-12-18,they,0,112,0.0
2020-12-18,we,0,112,0.0
2020-12-18,tentat,0,112,0.0
2020-12-18,certain,1,112,0.008928571428571428
2020-12-18,money,9,112,0.08035714285714286
2020-12-18,friend,0,112,0.0
2020-12-18,achieve,9,112,0.08035714285714286
2020-12-18,negate,0,112,0.0
2020-12-18,anger,0,112,0.0
2020-12-18,anx,0,112,0.0
2020-12-17,posemo,4,81,0.04938271604938271
2020-12-17,negemo,0,81,0.0
2020-12-17,they,2,81,0.024691358024691357
2020-12-17,we,0,81,0.0
2020-12-17,tentat,1,81,0.012345679012345678
2020-12-17,certain,0,81,0.0
2020-12-17,money,4,81,0.04938271604938271
2020-12-17,friend,0,81,0.0
2020-12-17,achieve,7,81,0.08641975308641975
2020-12-17,negate,0,81,0.0
2020-12-17,anger,0,81,0.0
2020-12-17,anx,0,81,0.0
2020-12-16,posemo,17,207,0.0821256038647343
2020-12-16,negemo,0,207,0.0
2020-12-16,they,1,207,0.004830917874396135
2020-12-16,we,1,207,0.004830917874396135
2020-12-16,tentat,6,207,0.028985507246376812
2020-12-16,certain,2,207,0.00966183574879227
2020-12-16,money,0,207,0.0
2020-12-16,friend,0,207,0.0
2020-12-16,achieve,21,207,0.10144927536231885
2020-12-16,negate,1,207,0.004830917874396135
2020-12-16,anger,0,207,0.0
2020-12-16,anx,0,207,0.0
2020-12-15,posemo,2,81,0.024691358024691357
2020-12-15,negemo,1,81,0.012345679012345678
2020-12-15,they,0,81,0.0
2020-12-15,we,0,81,0.0
2020-12-15,tentat,1,81,0.012345679012345678
2020-12-15,certain,1,81,0.012345679012345678
2020-12-15,money,0,81,0.0
2020-12-15,friend,0,81,0.0
2020-12-15,achieve,4,81,0.04938271604938271
2020-12-15,negate,0,81,0.0
2020-12-15,anger,1,81,0.012345679012345678
2020-12-15,anx,0,81,0.0
2020-12-14,posemo,9,173,0.05202312138728324
2020-12-14,negemo,0,173,0.0
2020-12-14,they,0,173,0.0
2020-12-14,we,1,173,0.005780346820809248
2020-12-14,tentat,0,173,0.0
2020-12-14,certain,0,173,0.0
2020-12-14,money,4,173,0.023121387283236993
2020-12-14,friend,0,173,0.0
2020-12-14,achieve,6,173,0.03468208092485549
2020-12-14,negate,2,173,0.011560693641618497
2020-12-14,anger,0,173,0.0
2020-12-14,anx,0,173,0.0
2020-12-13,posemo,2,69,0.028985507246376812
2020-12-13,negemo,2,69,0.028985507246376812
2020-12-13,they,0,69,0.0
2020-12-13,we,2,69,0.028985507246376812
2020-12-13,tentat,3,69,0.043478260869565216
2020-12-13,certain,0,69,0.0
2020-12-13,money,1,69,0.014492753623188406
2020-12-13,friend,0,69,0.0
2020-12-13,achieve,6,69,0.08695652173913043
2020-12-13,negate,0,69,0.0
2020-12-13,anger,0,69,0.0
2020-12-13,anx,2,69,0.028985507246376812
2020-12-12,money,2,121,0.01652892561983471
2020-12-12,negemo,8,121,0.06611570247933884
2020-12-12,they,0,121,0.0
2020-12-12,we,1,121,0.008264462809917356
2020-12-12,tentat,0,121,0.0
2020-12-12,certain,0,121,0.0
2020-12-12,posemo,9,121,0.0743801652892562
2020-12-12,friend,0,121,0.0
2020-12-12,achieve,5,121,0.04132231404958678
2020-12-12,negate,0,121,0.0
2020-12-12,anger,6,121,0.049586776859504134
2020-12-12,anx,0,121,0.0
2020-12-11,posemo,8,251,0.03187250996015936
2020-12-11,negemo,2,251,0.00796812749003984
2020-12-11,they,1,251,0.00398406374501992
2020-12-11,we,0,251,0.0
2020-12-11,tentat,1,251,0.00398406374501992
2020-12-11,certain,2,251,0.00796812749003984
2020-12-11,money,12,251,0.04780876494023904
2020-12-11,friend,0,251,0.0
2020-12-11,achieve,8,251,0.03187250996015936
2020-12-11,negate,1,251,0.00398406374501992
2020-12-11,anger,0,251,0.0
2020-12-11,anx,0,251,0.0
2020-12-10,posemo,4,177,0.022598870056497175
2020-12-10,negemo,3,177,0.01694915254237288
2020-12-10,they,2,177,0.011299435028248588
2020-12-10,we,0,177,0.0
2020-12-10,tentat,1,177,0.005649717514124294
2020-12-10,certain,0,177,0.0
2020-12-10,money,6,177,0.03389830508474576
2020-12-10,friend,0,177,0.0
2020-12-10,achieve,4,177,0.022598870056497175
2020-12-10,negate,0,177,0.0
2020-12-10,anger,0,177,0.0
2020-12-10,anx,0,177,0.0
2020-12-09,posemo,3,157,0.01910828025477707
2020-12-09,negemo,1,157,0.006369426751592357
2020-12-09,they,1,157,0.006369426751592357
2020-12-09,we,0,157,0.0
2020-12-09,tentat,2,157,0.012738853503184714
2020-12-09,certain,0,157,0.0
2020-12-09,money,4,157,0.025477707006369428
2020-12-09,friend,1,157,0.006369426751592357
2020-12-09,achieve,6,157,0.03821656050955414
2020-12-09,negate,3,157,0.01910828025477707
2020-12-09,anger,1,157,0.006369426751592357
2020-12-09,anx,0,157,0.0
2020-12-08,posemo,1,173,0.005780346820809248
2020-12-08,negemo,1,173,0.005780346820809248
2020-12-08,they,0,173,0.0
2020-12-08,we,1,173,0.005780346820809248
2020-12-08,tentat,2,173,0.011560693641618497
2020-12-08,certain,3,173,0.017341040462427744
2020-12-08,money,3,173,0.017341040462427744
2020-12-08,friend,0,173,0.0
2020-12-08,achieve,1,173,0.005780346820809248
2020-12-08,negate,0,173,0.0
2020-12-08,anger,0,173,0.0
2020-12-08,anx,0,173,0.0
2020-12-07,posemo,7,212,0.0330188679245283
2020-12-07,negemo,6,212,0.02830188679245283
2020-12-07,they,1,212,0.0047169811320754715
2020-12-07,we,2,212,0.009433962264150943
2020-12-07,tentat,0,212,0.0
2020-12-07,certain,4,212,0.018867924528301886
2020-12-07,money,5,212,0.02358490566037736
2020-12-07,friend,1,212,0.0047169811320754715
2020-12-07,achieve,2,212,0.009433962264150943
2020-12-07,negate,1,212,0.0047169811320754715
2020-12-07,anger,4,212,0.018867924528301886
2020-12-07,anx,0,212,0.0
2020-12-06,posemo,5,156,0.03205128205128205
2020-12-06,negemo,7,156,0.04487179487179487
2020-12-06,they,1,156,0.00641025641025641
2020-12-06,we,3,156,0.019230769230769232
2020-12-06,tentat,2,156,0.01282051282051282
2020-12-06,certain,0,156,0.0
2020-12-06,money,3,156,0.019230769230769232
2020-12-06,friend,0,156,0.0
2020-12-06,achieve,6,156,0.038461538461538464
2020-12-06,negate,1,156,0.00641025641025641
2020-12-06,anger,1,156,0.00641025641025641
2020-12-06,anx,1,156,0.00641025641025641
2020-12-05,posemo,5,112,0.044642857142857144
2020-12-05,negemo,0,112,0.0
2020-12-05,they,1,112,0.008928571428571428
2020-12-05,we,2,112,0.017857142857142856
2020-12-05,tentat,0,112,0.0
2020-12-05,certain,1,112,0.008928571428571428
2020-12-05,money,1,112,0.008928571428571428
2020-12-05,friend,0,112,0.0
2020-12-05,achieve,4,112,0.03571428571428571
2020-12-05,negate,1,112,0.008928571428571428
2020-12-05,anger,0,112,0.0
2020-12-05,anx,0,112,0.0
2020-12-04,posemo,4,105,0.0380952380952381
2020-12-04,negemo,0,105,0.0
2020-12-04,they,0,105,0.0
2020-12-04,we,0,105,0.0
2020-12-04,tentat,1,105,0.009523809523809525
2020-12-04,certain,0,105,0.0
2020-12-04,money,0,105,0.0
2020-12-04,friend,0,105,0.0
2020-12-04,achieve,5,105,0.047619047619047616
2020-12-04,negate,0,105,0.0
2020-12-04,anger,0,105,0.0
2020-12-04,anx,0,105,0.0
2020-12-03,posemo,19,221,0.08597285067873303
2020-12-03,negemo,7,221,0.03167420814479638
2020-12-03,they,0,221,0.0
2020-12-03,we,0,221,0.0
2020-12-03,tentat,8,221,0.03619909502262444
2020-12-03,certain,0,221,0.0
2020-12-03,money,3,221,0.013574660633484163
2020-12-03,friend,0,221,0.0
2020-12-03,achieve,8,221,0.03619909502262444
2020-12-03,negate,5,221,0.02262443438914027
2020-12-03,anger,3,221,0.013574660633484163
2020-12-03,anx,1,221,0.004524886877828055
2020-12-02,posemo,12,153,0.0784313725490196
2020-12-02,negemo,1,153,0.006535947712418301
2020-12-02,they,1,153,0.006535947712418301
2020-12-02,we,1,153,0.006535947712418301
2020-12-02,tentat,0,153,0.0
2020-12-02,certain,0,153,0.0
2020-12-02,money,6,153,0.0392156862745098
2020-12-02,friend,0,153,0.0
2020-12-02,achieve,5,153,0.032679738562091505
2020-12-02,negate,0,153,0.0
2020-12-02,anger,0,153,0.0
2020-12-02,anx,0,153,0.0
2020-12-01,posemo,6,128,0.046875
2020-12-01,negemo,9,128,0.0703125
2020-12-01,they,0,128,0.0
2020-12-01,we,1,128,0.0078125
2020-12-01,tentat,0,128,0.0
2020-12-01,certain,0,128,0.0
2020-12-01,money,12,128,0.09375
2020-12-01,friend,0,128,0.0
2020-12-01,achieve,6,128,0.046875
2020-12-01,negate,1,128,0.0078125
2020-12-01,anger,5,128,0.0390625
2020-12-01,anx,4,128,0.03125
2020-11-30,posemo,0,96,0.0
2020-11-30,negemo,7,96,0.07291666666666667
2020-11-30,they,0,96,0.0
2020-11-30,we,0,96,0.0
2020-11-30,tentat,5,96,0.052083333333333336
2020-11-30,certain,0,96,0.0
2020-11-30,money,0,96,0.0
2020-11-30,friend,0,96,0.0
2020-11-30,achieve,0,96,0.0
2020-11-30,negate,0,96,0.0
2020-11-30,anger,3,96,0.03125
2020-11-30,anx,2,96,0.020833333333333332
2020-11-29,posemo,10,155,0.06451612903225806
2020-11-29,negemo,0,155,0.0
2020-11-29,they,0,155,0.0
2020-11-29,we,0,155,0.0
2020-11-29,tentat,0,155,0.0
2020-11-29,certain,0,155,0.0
2020-11-29,money,7,155,0.04516129032258064
2020-11-29,friend,0,155,0.0
2020-11-29,achieve,15,155,0.0967741935483871
2020-11-29,negate,1,155,0.0064516129032258064
2020-11-29,anger,0,155,0.0
2020-11-29,anx,0,155,0.0
2020-11-28,posemo,1,141,0.0070921985815602835
2020-11-28,negemo,0,141,0.0
2020-11-28,they,0,141,0.0
2020-11-28,we,0,141,0.0
2020-11-28,tentat,0,141,0.0
2020-11-28,certain,0,141,0.0
2020-11-28,money,11,141,0.07801418439716312
2020-11-28,friend,0,141,0.0
2020-11-28,achieve,6,141,0.0425531914893617
2020-11-28,negate,0,141,0.0
2020-11-28,anger,0,141,0.0
2020-11-28,anx,0,141,0.0
2020-11-27,posemo,0,160,0.0
2020-11-27,negemo,2,160,0.0125
2020-11-27,they,0,160,0.0
2020-11-27,we,0,160,0.0
2020-11-27,tentat,0,160,0.0
2020-11-27,certain,0,160,0.0
2020-11-27,money,8,160,0.05
2020-11-27,friend,0,160,0.0
2020-11-27,achieve,2,160,0.0125
2020-11-27,negate,3,160,0.01875
2020-11-27,anger,2,160,0.0125
2020-11-27,anx,0,160,0.0
2020-11-26,posemo,0,129,0.0
2020-11-26,negemo,1,129,0.007751937984496124
2020-11-26,they,0,129,0.0
2020-11-26,we,1,129,0.007751937984496124
2020-11-26,tentat,1,129,0.007751937984496124
2020-11-26,certain,0,129,0.0
2020-11-26,money,0,129,0.0
2020-11-26,friend,0,129,0.0
2020-11-26,achieve,5,129,0.03875968992248062
2020-11-26,negate,0,129,0.0
2020-11-26,anger,0,129,0.0
2020-11-26,anx,0,129,0.0
2020-11-25,posemo,7,254,0.027559055118110236
2020-11-25,negemo,7,254,0.027559055118110236
2020-11-25,they,0,254,0.0
2020-11-25,we,3,254,0.011811023622047244
2020-11-25,tentat,0,254,0.0
2020-11-25,certain,0,254,0.0
2020-11-25,money,3,254,0.011811023622047244
2020-11-25,friend,0,254,0.0
2020-11-25,achieve,7,254,0.027559055118110236
2020-11-25,negate,1,254,0.003937007874015748
2020-11-25,anger,0,254,0.0
2020-11-25,anx,12,254,0.047244094488188976
2020-11-24,posemo,9,145,0.06206896551724138
2020-11-24,negemo,1,145,0.006896551724137931
2020-11-24,they,1,145,0.006896551724137931
2020-11-24,we,0,145,0.0
2020-11-24,tentat,4,145,0.027586206896551724
2020-11-24,certain,4,145,0.027586206896551724
2020-11-24,money,3,145,0.020689655172413793
2020-11-24,friend,0,145,0.0
2020-11-24,achieve,5,145,0.034482758620689655
2020-11-24,negate,1,145,0.006896551724137931
2020-11-24,anger,0,145,0.0
2020-11-24,anx,0,145,0.0
2020-11-23,posemo,10,175,0.05714285714285714
2020-11-23,negemo,0,175,0.0
2020-11-23,they,1,175,0.005714285714285714
2020-11-23,we,2,175,0.011428571428571429
2020-11-23,tentat,2,175,0.011428571428571429
2020-11-23,certain,1,175,0.005714285714285714
2020-11-23,money,1,175,0.005714285714285714
2020-11-23,friend,0,175,0.0
2020-11-23,achieve,13,175,0.07428571428571429
2020-11-23,negate,0,175,0.0
2020-11-23,anger,0,175,0.0
2020-11-23,anx,0,175,0.0
2020-11-22,posemo,5,118,0.0423728813559322
2020-11-22,negemo,3,118,0.025423728813559324
2020-11-22,they,0,118,0.0
2020-11-22,we,1,118,0.00847457627118644
2020-11-22,tentat,0,118,0.0
2020-11-22,certain,2,118,0.01694915254237288
2020-11-22,money,8,118,0.06779661016949153
2020-11-22,friend,2,118,0.01694915254237288
2020-11-22,achieve,6,118,0.05084745762711865
2020-11-22,negate,2,118,0.01694915254237288
2020-11-22,anger,2,118,0.01694915254237288
2020-11-22,anx,0,118,0.0
2020-11-21,posemo,11,138,0.07971014492753623
2020-11-21,negemo,8,138,0.057971014492753624
2020-11-21,they,0,138,0.0
2020-11-21,we,0,138,0.0
2020-11-21,tentat,2,138,0.014492753623188406
2020-11-21,certain,6,138,0.043478260869565216
2020-11-21,money,6,138,0.043478260869565216
2020-11-21,friend,1,138,0.007246376811594203
2020-11-21,achieve,19,138,0.13768115942028986
